payment_id,subscriber_id,payment_date,amount_usd,failure_reason,gateway_response_code,attempt_number,previous_failures,days_since_last_payment,historical_success_rate,payment_method,customer_tenure_months,monthly_charge_usd,support_ticket_count,customer_lifetime_value_usd,customer_opted_out,recovery_probability,root_cause,root_cause_confidence,revenue_at_risk,expected_recovery,recommended_action
PAY-0008679,CUST-008003,2026-03-21,36.36,NETWORK_TIMEOUT,91,1,1,29,0.496,card,10,35.95,4,371.69,False,0.652,TRANSIENT_FAILURE,0.74,38.17,24.89,RETRY
PAY-0008680,CUST-002047,2026-01-15,13.99,INSUFFICIENT_FUNDS,51,2,2,34,0.514,card,8,12.97,0,89.69,False,0.474,CUSTOMER_ACTION_REQUIRED,0.792,13.67,6.48,CUSTOMER_NUDGE
PAY-0008681,CUST-000697,2025-06-06,13.08,NETWORK_TIMEOUT,GW_503,1,1,28,0.479,card,25,13.32,1,344.12,False,0.642,GATEWAY_ERROR,0.394,13.03,8.37,RETRY
PAY-0008682,CUST-003689,2025-01-26,26.46,FRAUD_SUSPECTED,59,1,0,27,0.631,upi,48,24.27,0,1119.96,False,0.066,RISK_RELATED,0.765,26.3,1.74,HUMAN_REVIEW
PAY-0008683,CUST-006878,2025-09-28,16.46,AUTHENTICATION_FAILED,05,3,2,36,0.496,card,26,18.51,1,581.45,False,0.317,CUSTOMER_ACTION_REQUIRED,0.908,17.71,5.61,CUSTOMER_NUDGE
PAY-0008684,CUST-000936,2025-11-17,46.16,NETWORK_TIMEOUT,91,3,2,32,0.534,card,20,41.65,1,918.73,False,0.364,GATEWAY_ERROR,0.494,47.08,17.14,HUMAN_REVIEW
PAY-0008685,CUST-000081,2026-01-15,5.62,AUTHENTICATION_FAILED,3DS_FAIL_05,1,1,28,0.731,upi,65,5.69,6,318.98,False,0.421,CUSTOMER_ACTION_REQUIRED,0.886,5.74,2.42,HUMAN_REVIEW
PAY-0008686,CUST-006607,2026-04-13,18.23,GATEWAY_ERROR,GW_ERR_96,3,3,36,0.549,netbanking,23,14.26,0,334.02,False,0.533,GATEWAY_ERROR,0.832,18.85,10.05,HUMAN_REVIEW
PAY-0008687,CUST-000708,2025-04-29,53.16,AUTHENTICATION_FAILED,05,2,2,31,0.38,card,9,46.9,0,482.62,False,0.351,CUSTOMER_ACTION_REQUIRED,0.786,56.81,19.94,CUSTOMER_NUDGE
PAY-0008688,CUST-003311,2026-07-13,19.67,AUTHENTICATION_FAILED,3DS_FAIL_05,1,0,22,0.518,card,11,22.52,0,210.75,False,0.468,CUSTOMER_ACTION_REQUIRED,0.964,21.15,9.9,CUSTOMER_NUDGE
PAY-0008689,CUST-003092,2025-07-16,38.72,BANK_UNAVAILABLE,91,1,0,35,0.622,card,47,30.64,2,1534.48,False,0.775,TRANSIENT_FAILURE,0.744,38.48,29.82,RETRY
PAY-0008690,CUST-000027,2026-02-13,53.29,NETWORK_TIMEOUT,91,1,0,30,0.546,card,12,45.71,2,534.13,False,0.732,TRANSIENT_FAILURE,0.83,52.77,38.63,RETRY
PAY-0008691,CUST-008851,2025-01-02,25.53,GATEWAY_ERROR,GW_ERR_96,3,2,28,0.366,card,7,22.7,1,194.93,False,0.098,PAYMENT_INSTRUMENT,0.378,26.8,2.63,STOP
PAY-0008692,CUST-005579,2026-07-23,3.0,NETWORK_TIMEOUT,91,1,1,30,0.552,card,7,5.33,2,43.15,False,0.726,TRANSIENT_FAILURE,0.954,3.11,2.26,RETRY
PAY-0008693,CUST-002182,2026-05-05,22.28,GATEWAY_ERROR,GW_ERR_96,2,2,31,0.422,card,4,21.79,1,108.07,False,0.42,GATEWAY_ERROR,0.782,23.15,9.72,RETRY
PAY-0008694,CUST-003406,2026-07-04,28.11,INSUFFICIENT_FUNDS,51,2,1,31,0.705,netbanking,24,25.26,0,714.45,False,0.381,CUSTOMER_ACTION_REQUIRED,0.912,28.16,10.73,CUSTOMER_NUDGE
PAY-0008695,CUST-005966,2025-12-27,31.41,FRAUD_SUSPECTED,FRAUD_59,1,1,32,0.7,netbanking,19,30.85,2,646.89,False,0.808,TRANSIENT_FAILURE,0.497,33.53,27.09,RETRY
PAY-0008696,CUST-007088,2025-09-12,21.08,NETWORK_TIMEOUT,GW_503,2,1,28,0.685,card,75,15.96,3,1244.35,False,0.679,TRANSIENT_FAILURE,0.732,21.81,14.81,RETRY
PAY-0008697,CUST-003640,2026-06-14,27.79,DUPLICATE_TRANSACTION,DUP_94,1,0,35,0.573,upi,17,28.89,2,578.15,True,0.111,GATEWAY_ERROR,0.721,29.65,3.29,STOP
PAY-0008698,CUST-005012,2026-03-09,11.58,AUTHENTICATION_FAILED,05,1,0,17,0.711,upi,72,14.68,2,1071.5,False,0.458,CUSTOMER_ACTION_REQUIRED,0.86,11.4,5.22,CUSTOMER_NUDGE
PAY-0008699,CUST-003021,2025-02-02,18.33,INSUFFICIENT_FUNDS,NSF_51,1,0,23,0.501,card,12,18.29,2,201.38,False,0.554,CUSTOMER_ACTION_REQUIRED,0.789,19.48,10.79,CUSTOMER_NUDGE
PAY-0008700,CUST-000173,2025-08-12,9.46,FRAUD_SUSPECTED,59,1,0,28,0.638,upi,28,7.85,0,263.84,False,0.073,RISK_RELATED,0.768,9.37,0.68,STOP
PAY-0008701,CUST-002153,2025-04-09,10.8,NETWORK_TIMEOUT,GW_503,2,1,28,0.832,netbanking,56,9.86,0,577.54,False,0.515,CUSTOMER_ACTION_REQUIRED,0.534,10.97,5.65,CUSTOMER_NUDGE
PAY-0008702,CUST-004692,2025-02-28,20.99,NETWORK_TIMEOUT,TIMEOUT_408,1,0,27,0.82,upi,62,20.27,0,1532.5,False,0.889,TRANSIENT_FAILURE,0.845,21.21,18.86,RETRY
PAY-0008703,CUST-002595,2025-12-09,16.99,AUTHENTICATION_FAILED,05,1,1,25,0.552,upi,15,13.81,1,179.9,False,0.552,CUSTOMER_ACTION_REQUIRED,0.857,17.58,9.7,CUSTOMER_NUDGE
PAY-0008704,CUST-000938,2025-05-30,9.54,NETWORK_TIMEOUT,91,5,4,25,0.479,upi,21,8.55,0,198.12,False,0.489,TRANSIENT_FAILURE,0.857,9.26,4.53,HUMAN_REVIEW
PAY-0008705,CUST-008071,2025-07-07,24.14,BANK_UNAVAILABLE,BANK_DOWN_502,4,3,39,0.491,upi,11,24.31,2,272.67,True,0.046,TRANSIENT_FAILURE,0.922,25.72,1.18,STOP
PAY-0008706,CUST-006382,2026-01-15,15.84,GATEWAY_ERROR,GW_500,2,1,36,0.556,card,9,18.68,0,178.85,False,0.513,CUSTOMER_ACTION_REQUIRED,0.544,16.7,8.57,CUSTOMER_NUDGE
PAY-0008707,CUST-007808,2025-02-15,14.93,NETWORK_TIMEOUT,TIMEOUT_408,2,1,29,0.517,upi,22,16.7,2,407.67,False,0.667,TRANSIENT_FAILURE,0.973,15.28,10.19,RETRY
PAY-0008708,CUST-003501,2025-09-12,14.84,AUTHENTICATION_FAILED,3DS_FAIL_05,3,2,37,0.431,upi,4,13.49,0,57.54,False,0.35,CUSTOMER_ACTION_REQUIRED,0.907,15.55,5.44,CUSTOMER_NUDGE
PAY-0008709,CUST-006469,2025-11-02,82.7,DUPLICATE_TRANSACTION,94,1,1,32,0.59,netbanking,21,76.77,2,1714.41,False,0.729,GATEWAY_ERROR,0.823,87.31,63.65,RETRY
PAY-0008710,CUST-005680,2025-11-23,16.3,GATEWAY_ERROR,96,3,3,30,0.629,card,37,12.45,2,427.62,False,0.53,GATEWAY_ERROR,0.766,17.46,9.25,RETRY
PAY-0008711,CUST-003096,2026-02-28,14.89,BANK_UNAVAILABLE,91,5,5,32,0.621,netbanking,36,16.86,2,605.29,False,0.01,RISK_RELATED,0.64,14.51,0.15,STOP
PAY-0008712,CUST-003026,2025-08-14,29.67,GATEWAY_ERROR,96,2,1,37,0.618,card,6,29.7,1,201.72,False,0.447,GATEWAY_ERROR,0.76,29.4,13.14,RETRY
PAY-0008713,CUST-005245,2026-07-13,28.98,NETWORK_TIMEOUT,GW_503,1,0,23,0.66,card,22,24.03,0,654.57,False,0.826,TRANSIENT_FAILURE,0.951,28.63,23.65,RETRY
PAY-0008714,CUST-000099,2025-07-19,32.36,BANK_UNAVAILABLE,BANK_DOWN_502,2,1,26,0.605,upi,18,30.5,0,551.95,False,0.731,TRANSIENT_FAILURE,0.876,33.72,24.65,RETRY
PAY-0008715,CUST-000808,2025-01-14,40.64,AUTHENTICATION_FAILED,3DS_FAIL_05,2,3,34,0.761,card,38,42.78,1,1917.74,False,0.307,CUSTOMER_ACTION_REQUIRED,0.809,42.33,13.0,HUMAN_REVIEW
PAY-0008716,CUST-005819,2025-03-07,43.24,DUPLICATE_TRANSACTION,94,1,1,25,0.544,card,15,42.22,0,695.23,False,0.634,GATEWAY_ERROR,0.772,43.65,27.67,RETRY
PAY-0008717,CUST-006978,2025-01-17,30.54,NETWORK_TIMEOUT,91,1,1,33,0.595,netbanking,37,23.98,5,850.57,False,0.711,TRANSIENT_FAILURE,0.952,32.18,22.88,RETRY
PAY-0008718,CUST-000610,2025-05-29,26.24,NETWORK_TIMEOUT,91,4,4,32,0.45,netbanking,1,24.97,0,23.88,False,0.611,TRANSIENT_FAILURE,0.929,28.09,17.16,STOP
PAY-0008719,CUST-004187,2025-02-02,9.36,INSUFFICIENT_FUNDS,51,1,0,36,0.458,netbanking,20,6.54,0,160.13,False,0.516,CUSTOMER_ACTION_REQUIRED,0.901,9.97,5.14,RETRY
PAY-0008720,CUST-006562,2025-10-09,26.82,NETWORK_TIMEOUT,91,2,2,30,0.44,upi,15,23.59,1,380.33,False,0.573,TRANSIENT_FAILURE,0.938,27.03,15.49,RETRY
PAY-0008721,CUST-003637,2026-06-30,19.44,INSUFFICIENT_FUNDS,51,1,0,34,0.63,upi,15,18.93,2,307.54,False,0.374,CUSTOMER_ACTION_REQUIRED,0.865,20.57,7.69,CUSTOMER_NUDGE
PAY-0008722,CUST-001108,2025-03-31,23.78,INSUFFICIENT_FUNDS,NSF_51,1,1,20,0.637,card,18,22.88,1,512.74,False,0.527,CUSTOMER_ACTION_REQUIRED,0.825,25.1,13.23,CUSTOMER_NUDGE
PAY-0008723,CUST-005779,2026-03-19,17.72,DUPLICATE_TRANSACTION,DUP_94,5,5,37,0.406,upi,7,18.38,1,142.89,False,0.272,GATEWAY_ERROR,0.86,18.41,5.01,HUMAN_REVIEW
PAY-0008724,CUST-008401,2026-01-24,14.85,AUTHENTICATION_FAILED,05,1,1,39,0.547,card,2,15.04,2,32.06,False,0.471,CUSTOMER_ACTION_REQUIRED,0.83,14.49,6.82,HUMAN_REVIEW
PAY-0008725,CUST-008098,2026-05-23,15.81,INSUFFICIENT_FUNDS,NSF_51,1,0,27,0.757,netbanking,35,14.35,2,587.8,False,0.594,CUSTOMER_ACTION_REQUIRED,0.809,16.98,10.09,CUSTOMER_NUDGE
PAY-0008726,CUST-007817,2025-12-11,28.28,BANK_UNAVAILABLE,91,1,0,18,0.526,card,6,28.61,0,164.69,False,0.857,TRANSIENT_FAILURE,0.948,29.34,25.14,RETRY
PAY-0008727,CUST-008652,2025-09-18,41.79,FRAUD_SUSPECTED,59,1,1,32,0.724,card,15,47.15,0,845.28,False,0.218,RISK_RELATED,0.873,41.26,8.99,HUMAN_REVIEW
PAY-0008728,CUST-007279,2025-06-27,31.34,NETWORK_TIMEOUT,GW_503,1,0,22,0.651,upi,15,31.26,2,505.28,False,0.676,TRANSIENT_FAILURE,0.802,31.01,20.96,RETRY
PAY-0008729,CUST-002328,2025-02-24,62.22,FRAUD_SUSPECTED,RISK_BLOCK_63,1,1,32,0.615,card,17,63.75,2,1205.88,False,0.01,RISK_RELATED,0.922,66.4,0.66,HUMAN_REVIEW
PAY-0008730,CUST-007613,2026-03-11,7.07,BANK_UNAVAILABLE,BANK_DOWN_502,2,1,31,0.662,card,58,12.02,1,616.86,False,0.778,TRANSIENT_FAILURE,0.925,7.37,5.73,RETRY
PAY-0008731,CUST-007057,2025-12-08,10.97,FRAUD_SUSPECTED,59,1,0,25,0.568,card,18,9.92,0,199.22,False,0.06,RISK_RELATED,0.945,10.78,0.65,STOP
PAY-0008732,CUST-006439,2025-04-19,33.35,INSUFFICIENT_FUNDS,NSF_51,3,3,32,0.408,netbanking,16,27.96,1,495.65,False,0.234,CUSTOMER_ACTION_REQUIRED,0.971,32.95,7.71,HUMAN_REVIEW
PAY-0008733,CUST-007780,2025-12-18,18.28,INSUFFICIENT_FUNDS,NSF_51,2,1,41,0.601,card,42,17.57,1,727.65,False,0.43,CUSTOMER_ACTION_REQUIRED,0.939,17.9,7.7,CUSTOMER_NUDGE
PAY-0008734,CUST-000062,2025-02-19,30.73,BANK_UNAVAILABLE,91,1,1,36,0.606,card,32,26.79,2,1056.05,False,0.764,TRANSIENT_FAILURE,0.841,29.98,22.9,RETRY
PAY-0008735,CUST-004655,2025-08-04,22.39,AUTHENTICATION_FAILED,05,2,2,40,0.589,card,20,24.76,3,545.51,False,0.328,CUSTOMER_ACTION_REQUIRED,0.89,22.23,7.29,CUSTOMER_NUDGE
PAY-0008736,CUST-007104,2026-04-14,40.0,LIMIT_EXCEEDED,LIMIT_61,1,1,33,0.458,card,12,34.15,1,457.02,False,0.303,CUSTOMER_ACTION_REQUIRED,0.742,42.78,12.96,HUMAN_REVIEW
PAY-0008737,CUST-002748,2026-02-14,69.24,BANK_UNAVAILABLE,91,2,1,32,0.575,upi,21,67.57,0,1563.1,False,0.8,TRANSIENT_FAILURE,0.906,74.42,59.54,RETRY
PAY-0008738,CUST-001603,2026-01-24,18.6,BANK_UNAVAILABLE,GW_503,3,2,37,0.431,upi,5,19.02,1,101.02,False,0.576,TRANSIENT_FAILURE,0.905,18.07,10.41,RETRY
PAY-0008739,CUST-001268,2026-05-01,32.35,BANK_UNAVAILABLE,91,1,0,33,0.71,card,47,36.73,2,1539.5,False,0.825,TRANSIENT_FAILURE,0.979,33.38,27.54,RETRY
PAY-0008740,CUST-005322,2025-03-19,12.32,INSUFFICIENT_FUNDS,51,3,3,34,0.496,upi,6,12.51,0,81.97,False,0.249,CUSTOMER_ACTION_REQUIRED,0.892,12.41,3.09,CUSTOMER_NUDGE
PAY-0008741,CUST-004636,2025-05-16,22.9,INSUFFICIENT_FUNDS,NSF_51,1,0,25,0.504,upi,15,22.93,1,314.99,False,0.569,CUSTOMER_ACTION_REQUIRED,0.959,23.22,13.21,CUSTOMER_NUDGE
PAY-0008742,CUST-003403,2025-09-19,16.1,AUTHENTICATION_FAILED,3DS_FAIL_05,2,1,40,0.521,card,13,17.7,0,202.85,False,0.438,CUSTOMER_ACTION_REQUIRED,0.84,15.82,6.93,CUSTOMER_NUDGE
PAY-0008743,CUST-008171,2026-01-11,11.17,DUPLICATE_TRANSACTION,94,3,4,34,0.439,card,30,10.06,1,267.27,True,0.068,GATEWAY_ERROR,0.741,11.9,0.81,STOP
PAY-0008744,CUST-006574,2025-04-26,17.92,BANK_UNAVAILABLE,GW_503,4,4,40,0.464,card,20,22.67,2,465.05,False,0.494,TRANSIENT_FAILURE,0.733,18.93,9.35,HUMAN_REVIEW
PAY-0008745,CUST-004829,2026-04-27,20.5,FRAUD_SUSPECTED,FRAUD_59,5,4,39,0.575,netbanking,22,20.67,0,465.47,False,0.01,RISK_RELATED,0.753,20.82,0.21,STOP
PAY-0008746,CUST-007011,2025-10-25,21.84,BANK_UNAVAILABLE,GW_503,1,1,25,0.448,upi,14,23.79,2,287.71,False,0.571,TRANSIENT_FAILURE,0.909,22.19,12.67,RETRY
PAY-0008747,CUST-003481,2026-08-05,10.2,BANK_UNAVAILABLE,91,1,0,25,0.444,netbanking,7,13.65,3,117.17,False,0.754,TRANSIENT_FAILURE,0.88,10.11,7.62,RETRY
PAY-0008748,CUST-004308,2025-04-01,6.05,BANK_UNAVAILABLE,91,1,0,32,0.612,upi,17,11.28,0,221.1,True,0.195,TRANSIENT_FAILURE,0.83,6.17,1.2,STOP
PAY-0008749,CUST-007854,2025-04-25,34.23,LIMIT_EXCEEDED,61,2,2,32,0.421,card,9,27.04,0,208.63,False,0.398,CUSTOMER_ACTION_REQUIRED,0.739,35.71,14.21,CUSTOMER_NUDGE
PAY-0008750,CUST-007536,2026-08-16,65.44,FRAUD_SUSPECTED,FRAUD_59,1,0,22,0.605,card,24,58.92,1,1572.74,False,0.116,RISK_RELATED,0.889,70.24,8.15,HUMAN_REVIEW
PAY-0008751,CUST-005845,2025-03-08,27.86,AUTHENTICATION_FAILED,05,5,6,36,0.378,card,17,25.02,1,459.57,False,0.1,CUSTOMER_ACTION_REQUIRED,0.803,29.28,2.93,STOP
PAY-0008752,CUST-003891,2025-09-23,53.42,FRAUD_SUSPECTED,RISK_BLOCK_63,1,0,31,0.768,upi,30,55.35,1,1742.42,False,0.733,GATEWAY_ERROR,0.381,52.74,38.66,RETRY
PAY-0008753,CUST-006893,2026-01-30,25.52,BANK_UNAVAILABLE,91,4,3,34,0.775,card,56,25.73,0,1472.04,False,0.6,TRANSIENT_FAILURE,0.767,24.86,14.92,HUMAN_REVIEW
PAY-0008754,CUST-006693,2025-02-08,71.61,BANK_UNAVAILABLE,GW_503,1,3,35,0.476,card,13,63.59,1,944.65,False,0.01,RISK_RELATED,0.487,71.16,0.71,HUMAN_REVIEW
PAY-0008755,CUST-003510,2025-11-30,37.48,GATEWAY_ERROR,GW_ERR_96,2,1,37,0.725,card,39,34.04,0,1257.02,False,0.74,GATEWAY_ERROR,0.755,37.22,27.54,RETRY
PAY-0008756,CUST-003037,2026-05-11,13.17,BANK_UNAVAILABLE,GW_503,3,4,41,0.569,card,21,6.66,1,143.34,False,0.532,TRANSIENT_FAILURE,0.805,13.21,7.03,STOP
PAY-0008757,CUST-007384,2026-03-02,16.96,NETWORK_TIMEOUT,91,1,1,34,0.446,card,35,14.33,1,494.27,False,0.766,TRANSIENT_FAILURE,0.802,17.1,13.1,RETRY
PAY-0008758,CUST-007644,2026-08-05,37.74,BANK_UNAVAILABLE,91,3,2,24,0.496,card,2,35.78,1,81.12,False,0.595,TRANSIENT_FAILURE,0.722,36.98,22.0,RETRY
PAY-0008759,CUST-001372,2025-06-04,10.68,NETWORK_TIMEOUT,TIMEOUT_408,4,3,35,0.719,card,54,8.35,3,544.08,False,0.639,TRANSIENT_FAILURE,0.741,10.86,6.94,HUMAN_REVIEW
PAY-0008760,CUST-007281,2026-03-16,13.68,INSUFFICIENT_FUNDS,51,3,3,30,0.431,upi,28,13.84,2,383.84,False,0.01,RISK_RELATED,0.525,13.96,0.14,HUMAN_REVIEW
PAY-0008761,CUST-004321,2026-03-31,14.1,INSUFFICIENT_FUNDS,51,2,1,30,0.398,card,16,14.39,2,208.49,False,0.385,GATEWAY_ERROR,0.607,13.92,5.36,HUMAN_REVIEW
PAY-0008762,CUST-003955,2025-02-18,12.78,FRAUD_SUSPECTED,59,2,1,30,0.388,netbanking,5,16.57,0,97.48,False,0.042,RISK_RELATED,0.761,12.53,0.53,HUMAN_REVIEW
PAY-0008763,CUST-002967,2025-05-22,11.85,NETWORK_TIMEOUT,TIMEOUT_408,1,0,30,0.481,card,32,19.89,2,555.96,False,0.636,TRANSIENT_FAILURE,0.968,12.16,7.73,RETRY
PAY-0008764,CUST-003315,2026-08-06,23.78,INVALID_CARD,INVALID_14,1,0,35,0.556,card,9,19.11,0,153.63,False,0.351,PAYMENT_INSTRUMENT,0.926,23.67,8.31,CUSTOMER_NUDGE
PAY-0008765,CUST-007161,2026-01-10,3.0,INSUFFICIENT_FUNDS,51,1,0,29,0.71,card,64,5.19,4,387.8,False,0.559,CUSTOMER_ACTION_REQUIRED,0.812,2.99,1.67,CUSTOMER_NUDGE
PAY-0008766,CUST-005769,2025-09-29,124.73,AUTHENTICATION_FAILED,05,4,3,42,0.638,upi,21,125.22,0,3152.98,False,0.283,CUSTOMER_ACTION_REQUIRED,0.964,132.68,37.55,HUMAN_REVIEW
PAY-0008767,CUST-003520,2026-08-21,13.24,LIMIT_EXCEEDED,61,1,1,35,0.459,upi,10,16.18,0,189.71,False,0.507,CUSTOMER_ACTION_REQUIRED,0.872,13.76,6.98,CUSTOMER_NUDGE
PAY-0008768,CUST-006039,2026-05-23,17.26,INVALID_CARD,INVALID_14,1,2,29,0.416,upi,22,14.94,2,391.58,True,0.031,PAYMENT_INSTRUMENT,0.911,17.44,0.54,STOP
PAY-0008769,CUST-004244,2026-08-21,4.96,INSUFFICIENT_FUNDS,NSF_51,2,1,31,0.553,upi,12,10.52,1,135.46,False,0.349,CUSTOMER_ACTION_REQUIRED,0.819,5.2,1.81,CUSTOMER_NUDGE
PAY-0008770,CUST-004275,2025-08-19,12.69,CARD_EXPIRED,54,1,1,30,0.482,netbanking,8,13.66,2,107.37,False,0.424,PAYMENT_INSTRUMENT,0.86,12.8,5.43,CUSTOMER_NUDGE
PAY-0008771,CUST-008521,2025-03-25,15.11,NETWORK_TIMEOUT,TIMEOUT_408,3,2,27,0.542,card,13,15.82,1,243.03,False,0.728,TRANSIENT_FAILURE,0.907,15.88,11.56,RETRY
PAY-0008772,CUST-004596,2025-02-26,24.73,LIMIT_EXCEEDED,61,2,1,28,0.489,card,13,24.45,0,286.5,False,0.395,CUSTOMER_ACTION_REQUIRED,0.811,24.13,9.53,CUSTOMER_NUDGE
PAY-0008773,CUST-006464,2025-11-11,16.8,DUPLICATE_TRANSACTION,DUP_94,5,4,38,0.603,upi,24,20.63,1,492.61,False,0.435,GATEWAY_ERROR,0.757,18.13,7.89,STOP
PAY-0008774,CUST-005748,2025-07-23,19.49,DUPLICATE_TRANSACTION,94,5,5,37,0.424,netbanking,8,21.35,2,188.81,False,0.19,GATEWAY_ERROR,0.934,19.22,3.65,STOP
PAY-0008775,CUST-005920,2025-11-06,40.1,INSUFFICIENT_FUNDS,NSF_51,4,3,35,0.52,card,16,37.01,1,721.0,False,0.157,CUSTOMER_ACTION_REQUIRED,0.807,39.25,6.16,CUSTOMER_NUDGE
PAY-0008776,CUST-005513,2026-08-25,15.96,GATEWAY_ERROR,GW_500,1,0,35,0.508,card,13,18.2,1,264.47,False,0.665,GATEWAY_ERROR,0.919,16.5,10.97,RETRY
PAY-0008777,CUST-002599,2025-06-13,17.65,CARD_EXPIRED,EXP_CARD_54,1,1,28,0.634,card,13,17.16,0,229.38,False,0.371,PAYMENT_INSTRUMENT,0.785,18.34,6.8,CUSTOMER_NUDGE
PAY-0008778,CUST-008446,2025-01-26,24.21,INSUFFICIENT_FUNDS,NSF_51,4,4,35,0.471,card,25,27.19,1,790.97,False,0.243,CUSTOMER_ACTION_REQUIRED,0.933,24.31,5.91,HUMAN_REVIEW
PAY-0008779,CUST-002327,2025-04-02,44.14,BANK_UNAVAILABLE,GW_503,1,0,15,0.516,card,9,41.12,1,354.25,False,0.842,TRANSIENT_FAILURE,0.723,47.15,39.7,RETRY
PAY-0008780,CUST-006139,2025-12-13,41.92,GATEWAY_ERROR,GW_500,4,3,30,0.603,card,40,37.76,3,1701.96,False,0.437,GATEWAY_ERROR,0.748,44.66,19.52,HUMAN_REVIEW
PAY-0008781,CUST-004986,2025-11-01,42.5,GATEWAY_ERROR,GW_500,1,0,32,0.503,card,6,36.68,0,254.53,False,0.765,GATEWAY_ERROR,0.963,45.25,34.62,RETRY
PAY-0008782,CUST-004160,2026-04-10,13.9,FRAUD_SUSPECTED,RISK_BLOCK_63,5,4,29,0.451,card,6,14.18,0,84.74,False,0.01,RISK_RELATED,0.931,14.45,0.14,STOP
PAY-0008783,CUST-001991,2026-06-22,30.71,LIMIT_EXCEEDED,LIMIT_61,1,0,24,0.6,card,24,35.04,2,851.96,False,0.509,CUSTOMER_ACTION_REQUIRED,0.838,32.41,16.5,CUSTOMER_NUDGE
PAY-0008784,CUST-006421,2025-05-23,22.01,BANK_UNAVAILABLE,91,2,1,36,0.56,card,8,20.0,1,142.14,False,0.684,TRANSIENT_FAILURE,0.787,22.14,15.14,RETRY
PAY-0008785,CUST-000638,2026-08-28,15.93,INVALID_CARD,INVALID_14,2,3,34,0.486,upi,24,16.28,1,432.65,False,0.136,PAYMENT_INSTRUMENT,0.957,15.91,2.16,STOP
PAY-0008786,CUST-007757,2025-09-09,10.55,DUPLICATE_TRANSACTION,94,2,1,21,0.615,card,22,14.98,1,381.42,False,0.077,RISK_RELATED,0.393,11.0,0.85,STOP
PAY-0008787,CUST-007053,2025-02-11,21.59,DUPLICATE_TRANSACTION,DUP_94,1,0,32,0.508,netbanking,8,18.26,0,136.53,False,0.684,GATEWAY_ERROR,0.945,22.12,15.13,RETRY
PAY-0008788,CUST-006780,2026-06-02,28.64,INSUFFICIENT_FUNDS,51,1,0,22,0.512,upi,17,28.75,1,452.62,False,0.353,PAYMENT_INSTRUMENT,0.419,30.36,10.72,CUSTOMER_NUDGE
PAY-0008789,CUST-000338,2026-03-19,14.97,BANK_UNAVAILABLE,91,1,0,31,0.513,card,4,17.4,1,70.75,False,0.707,TRANSIENT_FAILURE,0.775,15.65,11.06,RETRY
PAY-0008790,CUST-008793,2025-07-17,58.17,NETWORK_TIMEOUT,GW_503,2,1,28,0.462,upi,5,51.33,1,233.73,False,0.627,TRANSIENT_FAILURE,0.728,58.86,36.91,RETRY
PAY-0008791,CUST-000908,2025-12-09,27.82,BANK_UNAVAILABLE,91,1,0,24,0.603,card,29,31.77,1,910.13,False,0.778,TRANSIENT_FAILURE,0.931,27.31,21.25,RETRY
PAY-0008792,CUST-003145,2025-11-08,23.45,CARD_EXPIRED,EXP_CARD_54,2,1,39,0.469,netbanking,3,20.69,0,71.64,False,0.363,PAYMENT_INSTRUMENT,0.742,24.43,8.87,CUSTOMER_NUDGE
PAY-0008793,CUST-004310,2025-10-18,46.7,BANK_UNAVAILABLE,91,2,2,31,0.4,card,6,42.07,2,286.93,False,0.01,RISK_RELATED,0.507,47.5,0.48,HUMAN_REVIEW
PAY-0008794,CUST-008206,2026-06-19,13.32,INSUFFICIENT_FUNDS,51,2,1,30,0.515,upi,27,11.34,1,365.63,False,0.224,CUSTOMER_ACTION_REQUIRED,0.961,13.77,3.08,CUSTOMER_NUDGE
PAY-0008795,CUST-006661,2025-10-17,31.99,FRAUD_SUSPECTED,FRAUD_59,2,1,25,0.914,upi,68,26.2,1,1878.72,False,0.166,RISK_RELATED,0.861,31.62,5.25,HUMAN_REVIEW
PAY-0008796,CUST-002608,2025-11-27,14.38,CARD_EXPIRED,EXP_CARD_54,1,0,27,0.433,card,4,19.49,0,76.22,True,0.086,PAYMENT_INSTRUMENT,0.953,14.1,1.21,STOP
PAY-0008797,CUST-006399,2025-09-08,108.7,BANK_UNAVAILABLE,91,3,2,28,0.508,upi,11,99.87,0,1285.49,False,0.18,PAYMENT_INSTRUMENT,0.492,107.42,19.34,HUMAN_REVIEW
PAY-0008798,CUST-001752,2025-11-13,19.15,BANK_UNAVAILABLE,BANK_DOWN_502,2,1,35,0.416,upi,24,19.76,1,437.8,False,0.628,TRANSIENT_FAILURE,0.941,19.48,12.23,RETRY
PAY-0008799,CUST-004444,2025-07-09,16.18,INVALID_CARD,14,2,1,26,0.446,upi,23,12.22,2,325.21,False,0.259,PAYMENT_INSTRUMENT,0.798,16.86,4.37,CUSTOMER_NUDGE
PAY-0008800,CUST-001352,2025-08-13,12.61,LIMIT_EXCEEDED,LIMIT_61,1,0,30,0.682,card,16,10.27,1,204.67,False,0.485,CUSTOMER_ACTION_REQUIRED,0.721,13.56,6.58,CUSTOMER_NUDGE
PAY-0008801,CUST-001144,2025-04-14,16.68,GATEWAY_ERROR,GW_ERR_96,1,0,32,0.662,card,44,14.15,3,656.65,False,0.587,GATEWAY_ERROR,0.978,17.23,10.11,RETRY
